eventId,familyId,userId,challengeId,category,mode,durationType,progressType,deviceType,eventDate,day_index,weekday,notificationTime,completionTime,completed,personalPoints,familyPoints,energyKwh
evt_05481,fam_1,user_2,speed_dishwasher,dishwashing,speed,short,device,dishwasher,2025-11-12,102,4,11:30:00,12:00:00,1,4,8,0.0
evt_05482,fam_1,user_3,speed_dishwasher,dishwashing,speed,short,device,dishwasher,2025-11-12,0,3,11:45:00,12:15:00,1,4,8,0.0
evt_05483,fam_1,user_2,speed_laundry_in,laundry,speed,short,device,washer,2025-11-12,102,4,12:00:00,12:30:00,1,4,8,0.0
evt_05484,fam_1,user_2,speed_dishwasher,dishwashing,speed,short,device,dishwasher,2025-11-12,102,4,12:00:00,12:30:00,1,6,9,0.0
evt_05485,fam_1,user_2,daily_water_2,health,daily,short,counter,none,2025-11-12,102,4,12:00:00,12:30:00,1,5,10,0.0
evt_05486,fam_1,user_2,speed_laundry_in,laundry,speed,short,device,washer,2025-11-12,102,4,12:00:00,12:30:00,1,3,5,0.0
evt_05487,fam_1,user_2,daily_water_2,health,daily,short,counter,none,2025-11-12,102,4,12:00:00,12:30:00,1,8,16,0.0
evt_05488,fam_1,user_2,daily_water_2,health,daily,short,counter,none,2025-11-12,102,4,12:00:00,12:30:00,1,6,12,0.0
evt_05489,fam_1,user_2,speed_laundry_in,laundry,speed,short,device,washer,2025-11-12,102,4,12:00:00,12:30:00,1,5,10,0.0
evt_05490,fam_1,user_2,speed_dishwasher,dishwashing,speed,short,device,dishwasher,2025-11-12,102,4,12:15:00,12:45:00,1,4,8,0.0
evt_05491,fam_1,user_2,speed_dishwasher,dishwashing,speed,short,device,dishwasher,2025-11-12,42,1,12:15:00,12:45:00,1,5,5,0.0
evt_05492,fam_1,user_2,speed_dishwasher,dishwashing,speed,short,device,dishwasher,2025-11-12,72,2,12:15:00,12:45:00,1,3,6,0.0
evt_05493,fam_1,user_2,speed_dishwasher,dishwashing,speed,short,device,dishwasher,2025-11-12,42,1,12:15:00,12:45:00,1,4,8,0.0
evt_05494,fam_1,user_4,speed_dishwasher,dishwashing,speed,short,device,dishwasher,2025-11-12,115,4,12:30:00,12:50:00,1,6,6,0.0
evt_05495,fam_1,user_2,speed_laundry_in,laundry,speed,short,device,washer,2025-11-12,102,4,12:30:00,13:00:00,1,5,5,0.0
evt_05496,fam_1,user_2,daily_water_2,health,daily,short,counter,none,2025-11-12,102,4,13:15:00,13:45:00,1,6,6,0.0
evt_05497,fam_1,user_2,speed_dishwasher,dishwashing,speed,short,device,dishwasher,2025-11-12,102,4,13:20:00,13:50:00,1,7,14,0.0
evt_05498,fam_1,user_2,speed_laundry_in,laundry,speed,short,device,washer,2025-11-12,94,3,13:30:00,14:00:00,1,5,10,0.0
evt_05499,fam_1,user_2,speed_dishwasher,dishwashing,speed,short,device,dishwasher,2025-11-12,102,4,13:30:00,14:00:00,1,5,10,0.0
evt_05500,fam_1,user_2,speed_laundry_in,laundry,speed,short,device,washer,2025-11-12,102,4,13:30:00,14:00:00,1,3,6,0.0
evt_05501,fam_1,user_3,daily_robot_clean,cleaning,daily,short,device,robot_vacuum,2025-11-12,12,4,14:00:00,14:30:00,1,6,12,0.0
evt_05502,fam_1,user_1,speed_laundry_in,laundry,speed,short,device,washer,2025-11-12,102,4,14:00:00,14:30:00,1,7,14,0.0
evt_05503,fam_1,user_2,daily_robot_clean,cleaning,daily,short,device,robot_vacuum,2025-11-12,72,3,14:15:00,14:45:00,1,5,10,0.0
evt_05504,fam_1,user_2,speed_dishwasher,dishwashing,speed,short,device,dishwasher,2025-11-12,102,4,14:15:00,14:45:00,1,5,5,0.0
evt_05505,fam_1,user_2,speed_laundry_in,laundry,speed,short,device,washer,2025-11-12,102,4,14:15:00,14:45:00,1,8,16,0.0
evt_05506,fam_1,user_2,speed_dishwasher,dishwashing,speed,short,device,dishwasher,2025-11-12,102,4,14:20:00,14:50:00,1,4,8,0.0
evt_05507,fam_1,user_3,daily_water_2,health,daily,short,counter,none,2025-11-12,42,3,14:45:00,15:15:00,1,5,5,0.0
evt_05508,fam_1,user_4,speed_dishwasher,dishwashing,speed,short,device,dishwasher,2025-11-12,103,3,15:00:00,15:30:00,1,6,6,0.0
evt_05509,fam_1,user_2,speed_laundry_in,laundry,speed,short,device,washer,2025-11-12,192,3,15:00:00,15:30:00,1,7,14,0.0
evt_05510,fam_1,user_4,speed_laundry_in,laundry,speed,short,device,washer,2025-11-12,72,2,15:00:00,15:30:00,1,5,10,0.0
evt_05511,fam_1,user_1,daily_robot_clean,cleaning,daily,short,device,robot_vacuum,2025-11-12,11,3,15:00:00,15:30:00,1,5,5,0.0
evt_05512,fam_1,user_4,daily_robot_clean,cleaning,daily,short,device,robot_vacuum,2025-11-12,4,4,15:00:00,15:30:00,1,4,8,0.0
evt_05513,fam_1,user_3,daily_water_2,health,daily,short,counter,none,2025-11-12,42,3,15:00:00,15:30:00,1,2,4,0.0
evt_05514,fam_1,user_1,daily_robot_clean,cleaning,daily,short,device,robot_vacuum,2025-11-12,192,3,15:15:00,15:45:00,1,4,8,0.0
evt_05515,fam_1,user_2,speed_dishwasher,dishwashing,speed,short,device,dishwasher,2025-11-12,42,1,15:30:00,16:00:00,1,6,12,0.0
evt_05516,fam_1,user_2,daily_robot_clean,cleaning,daily,short,device,robot_vacuum,2025-11-12,102,4,15:30:00,16:00:00,1,3,6,0.0
evt_05517,fam_1,user_2,daily_robot_clean,cleaning,daily,short,device,robot_vacuum,2025-11-12,4,1,16:00:00,16:30:00,1,3,3,0.0
evt_05518,fam_1,user_3,daily_robot_clean,cleaning,daily,short,device,robot_vacuum,2025-11-12,42,3,16:00:00,16:30:00,1,4,4,0.0
evt_05519,fam_1,user_2,daily_water_2,health,daily,short,counter,none,2025-11-12,102,4,16:00:00,16:30:00,1,4,8,0.0
evt_05520,fam_1,user_4,speed_dishwasher,dishwashing,speed,short,device,dishwasher,2025-11-12,113,5,16:00:00,16:30:00,1,5,10,0.0
evt_05521,fam_1,user_3,daily_robot_clean,cleaning,daily,short,device,robot_vacuum,2025-11-12,102,4,16:30:00,17:00:00,1,2,4,0.0
evt_05522,fam_1,user_3,daily_robot_clean,cleaning,daily,short,device,robot_vacuum,2025-11-12,132,4,16:30:00,17:00:00,1,4,4,0.0
evt_05523,fam_1,user_3,speed_laundry_in,laundry,speed,short,device,washer,2025-11-12,116,2,16:45:00,17:15:00,1,5,10,0.0
evt_05524,fam_1,user_3,daily_water_2,health,daily,short,counter,none,2025-11-12,101,5,16:45:00,17:15:00,1,4,8,0.0
evt_05525,fam_1,user_1,daily_water_2,health,daily,short,counter,none,2025-11-12,101,3,16:45:00,17:15:00,1,6,12,0.0
evt_05526,fam_1,user_2,daily_robot_clean,cleaning,daily,short,device,robot_vacuum,2025-11-12,192,3,17:00:00,17:30:00,1,5,5,0.0
evt_05527,fam_1,user_2,speed_dishwasher,dishwashing,speed,short,device,dishwasher,2025-11-12,102,4,17:00:00,17:45:00,1,6,6,0.0
evt_05528,fam_1,user_2,daily_robot_clean,cleaning,daily,short,device,robot_vacuum,2025-11-12,4,1,17:00:00,17:30:00,1,7,14,0.0
evt_05529,fam_1,user_2,daily_water_2,health,daily,short,counter,none,2025-11-12,102,4,17:00:00,17:30:00,1,8,16,0.0
evt_05530,fam_1,user_4,daily_water_2,health,daily,short,counter,none,2025-11-12,11,3,17:15:00,,0,2,4,0.0
evt_05531,fam_1,user_2,speed_laundry_in,laundry,speed,short,device,washer,2025-11-12,192,3,18:00:00,18:30:00,1,5,10,0.0
evt_05532,fam_1,user_3,daily_robot_clean,cleaning,daily,short,device,robot_vacuum,2025-11-12,42,3,18:00:00,18:30:00,1,4,4,0.0
evt_05533,fam_1,user_2,speed_dishwasher,dishwashing,speed,short,device,dishwasher,2025-11-12,4,1,18:00:00,18:30:00,1,6,12,0.0
evt_05534,fam_1,user_2,daily_robot_clean,cleaning,daily,short,device,robot_vacuum,2025-11-12,4,1,18:00:00,18:30:00,1,5,10,0.0
evt_05535,fam_1,user_3,daily_robot_clean,cleaning,daily,short,device,robot_vacuum,2025-11-12,4,3,18:00:00,18:30:00,1,6,12,0.0
evt_05536,fam_1,user_2,daily_water_2,health,daily,short,counter,none,2025-11-12,102,4,18:00:00,18:30:00,1,4,8,0.0
evt_05537,fam_1,user_3,daily_robot_clean,cleaning,daily,short,device,robot_vacuum,2025-11-12,4,3,18:00:00,18:30:00,1,5,5,0.0
evt_05538,fam_1,user_2,daily_robot_clean,cleaning,daily,short,device,robot_vacuum,2025-11-12,42,1,19:00:00,19:30:00,1,5,5,0.0
evt_05539,fam_1,user_2,daily_water_2,health,daily,short,counter,none,2025-11-12,102,4,19:00:00,19:30:00,1,6,12,0.0
evt_05540,fam_1,user_2,speed_laundry_in,laundry,speed,short,device,washer,2025-11-12,102,4,19:00:00,19:30:00,1,6,6,0.0
evt_05541,fam_1,user_3,speed_dishwasher,dishwashing,speed,short,device,dishwasher,2025-11-12,42,3,19:00:00,19:30:00,1,3,6,0.0
evt_05542,fam_1,user_2,daily_robot_clean,cleaning,daily,short,device,robot_vacuum,2025-11-12,42,1,20:00:00,20:30:00,1,4,8,0.0
evt_05543,fam_1,user_2,speed_laundry_in,laundry,speed,short,device,washer,2025-11-12,102,4,20:00:00,20:30:00,1,8,16,0.0
evt_05544,fam_1,user_2,daily_robot_clean,cleaning,daily,short,device,robot_vacuum,2025-11-12,192,3,20:00:00,20:30:00,1,4,8,0.0
evt_05545,fam_1,user_2,daily_robot_clean,cleaning,daily,short,device,robot_vacuum,2025-11-12,115,3,20:00:00,20:30:00,1,7,7,0.0
evt_05546,fam_1,user_2,daily_water_2,health,daily,short,counter,none,2025-11-12,192,3,20:15:00,20:45:00,1,5,10,0.0
evt_05547,fam_1,user_2,speed_laundry_in,laundry,speed,short,device,washer,2025-11-12,102,4,20:15:00,20:45:00,1,3,6,0.0
evt_05548,fam_1,user_2,daily_water_2,health,daily,short,counter,none,2025-11-12,102,4,20:30:00,21:00:00,1,5,5,0.0
evt_05549,fam_1,user_2,speed_laundry_in,laundry,speed,short,device,washer,2025-11-12,192,4,21:00:00,21:30:00,1,5,10,0.0
evt_05550,fam_1,user_2,daily_water_2,health,daily,short,counter,none,2025-11-12,102,4,21:00:00,21:30:00,1,3,7,0.0
evt_05551,fam_1,user_1,daily_robot_clean,cleaning,daily,short,device,robot_vacuum,2025-11-12,192,3,21:30:00,22:00:00,1,5,10,0.0
evt_05552,fam_1,user_2,daily_water_2,health,daily,short,counter,none,2025-11-12,102,4,23:00:00,23:30:00,1,4,8,0.0
evt_05553,fam_1,user_2,speed_dishwasher,dishwashing,speed,short,device,dishwasher,2025-11-12,102,4,23:00:00,23:30:00,1,6,6,0.0
evt_05554,fam_2,user_6,daily_water_2,health,daily,short,counter,none,2025-11-12,6,2,23:00:00,23:30:00,1,4,4,0.0
evt_05555,fam_1,user_2,speed_laundry_in,laundry,speed,short,device,washer,2025-11-12,102,4,23:15:00,23:45:00,1,5,5,0.0
evt_05556,fam_1,user_4,speed_laundry_in,laundry,speed,short,device,washer,2025-11-13,133,0,01:45:00,02:15:00,1,6,12,0.0
evt_05557,fam_1,user_1,daily_water_2,health,daily,short,counter,none,2025-11-13,103,5,02:00:00,02:30:00,1,5,10,0.0
evt_05558,fam_1,user_3,speed_laundry_in,laundry,speed,short,device,washer,2025-11-13,193,4,02:00:00,02:30:00,1,8,8,0.0
evt_05559,fam_1,user_2,daily_robot_clean,cleaning,daily,short,device,robot_vacuum,2025-11-13,193,4,02:00:00,02:30:00,1,5,10,0.0
evt_05560,fam_1,user_3,daily_robot_clean,cleaning,daily,short,device,robot_vacuum,2025-11-13,103,5,02:30:00,03:00:00,1,3,3,0.0
evt_05561,fam_1,user_3,daily_water_2,health,daily,short,counter,none,2025-11-13,103,5,03:00:00,03:30:00,1,4,8,0.0
evt_05562,fam_1,user_3,daily_water_2,health,daily,short,counter,none,2025-11-13,43,2,03:00:00,03:30:00,1,4,8,0.0
evt_05563,fam_1,user_4,speed_dishwasher,dishwashing,speed,short,device,dishwasher,2025-11-13,43,4,03:00:00,03:30:00,1,4,8,0.0
evt_05564,fam_1,user_1,daily_robot_clean,cleaning,daily,short,device,robot_vacuum,2025-11-13,103,5,03:00:00,03:30:00,1,4,8,0.0
evt_05565,fam_1,user_4,daily_robot_clean,cleaning,daily,short,device,robot_vacuum,2025-11-13,43,4,03:00:00,03:30:00,1,5,10,0.0
evt_05566,fam_1,user_3,speed_laundry_in,laundry,speed,short,device,washer,2025-11-13,193,5,03:10:00,03:40:00,1,6,6,0.0
evt_05567,fam_1,user_3,daily_water_2,health,daily,short,counter,none,2025-11-13,103,5,03:15:00,03:45:00,1,4,8,0.0
evt_05568,fam_1,user_4,speed_laundry_in,laundry,speed,short,device,washer,2025-11-13,43,4,03:45:00,04:15:00,1,6,6,0.0
evt_05569,fam_1,user_4,speed_dishwasher,dishwashing,speed,short,device,dishwasher,2025-11-13,43,4,04:00:00,04:30:00,1,6,6,0.0
evt_05570,fam_1,user_4,speed_laundry_in,laundry,speed,short,device,washer,2025-11-13,43,4,04:15:00,04:45:00,1,8,16,0.0
evt_05571,fam_1,user_3,speed_dishwasher,dishwashing,speed,short,device,dishwasher,2025-11-13,193,5,04:15:00,04:45:00,1,6,12,0.0
evt_05572,fam_1,user_3,daily_robot_clean,cleaning,daily,short,device,robot_vacuum,2025-11-13,103,5,08:00:00,08:30:00,1,2,4,0.0
evt_05573,fam_1,user_3,daily_water_2,health,daily,short,counter,none,2025-11-13,103,5,08:00:00,08:30:00,1,6,6,0.0
evt_05574,fam_1,user_3,speed_laundry_in,laundry,speed,short,device,washer,2025-11-13,193,4,08:30:00,09:00:00,1,6,12,0.0
evt_05575,fam_1,user_3,daily_water_2,health,daily,short,counter,none,2025-11-13,103,5,08:30:00,09:00:00,1,7,7,0.0
evt_05576,fam_1,user_4,speed_laundry_in,laundry,speed,short,device,washer,2025-11-13,103,5,08:45:00,09:15:00,1,6,10,0.0
evt_05577,fam_1,user_3,daily_robot_clean,cleaning,daily,short,device,robot_vacuum,2025-11-13,43,2,09:00:00,09:30:00,1,5,10,0.0
evt_05578,fam_1,user_3,speed_dishwasher,dishwashing,speed,short,device,dishwasher,2025-11-13,103,5,09:00:00,09:30:00,1,3,6,0.0
evt_05579,fam_1,user_4,speed_laundry_in,laundry,speed,short,device,washer,2025-11-13,43,4,09:00:00,09:30:00,1,5,10,0.0
evt_05580,fam_1,user_3,daily_water_2,health,daily,short,counter,none,2025-11-13,103,5,09:00:00,09:30:00,1,5,5,0.0
evt_05581,fam_1,user_2,speed_laundry_in,laundry,speed,short,device,washer,2025-11-13,193,4,09:00:00,09:30:00,1,6,12,0.0
evt_05582,fam_1,user_3,daily_robot_clean,cleaning,daily,short,device,robot_vacuum,2025-11-13,103,5,09:30:00,10:00:00,1,6,12,0.0
evt_05583,fam_1,user_3,daily_robot_clean,cleaning,daily,short,device,robot_vacuum,2025-11-13,103,3,09:30:00,10:00:00,1,5,10,0.0
evt_05584,fam_1,user_1,daily_water_2,health,daily,short,counter,none,2025-11-13,5,3,09:30:00,10:00:00,1,4,8,0.0
evt_05585,fam_1,user_1,daily_robot_clean,cleaning,daily,short,device,robot_vacuum,2025-11-13,116,5,09:30:00,10:00:00,1,5,5,0.0
evt_05586,fam_1,user_4,speed_laundry_in,laundry,speed,short,device,washer,2025-11-13,43,4,10:00:00,10:20:00,1,6,6,0.0
evt_05587,fam_1,user_2,daily_robot_clean,cleaning,daily,short,device,robot_vacuum,2025-11-13,103,5,10:00:00,10:30:00,1,5,10,0.0
evt_05588,fam_1,user_3,daily_robot_clean,cleaning,daily,short,device,robot_vacuum,2025-11-13,103,5,10:00:00,10:30:00,1,5,10,0.0
evt_05589,fam_1,user_3,daily_water_2,health,daily,short,counter,none,2025-11-13,103,5,10:00:00,10:30:00,1,4,8,0.0
evt_05590,fam_1,user_3,daily_water_2,health,daily,short,counter,none,2025-11-13,193,5,10:00:00,10:30:00,1,4,4,0.0
evt_05591,fam_1,user_3,speed_laundry_in,laundry,speed,short,device,washer,2025-11-13,103,5,10:10:00,10:40:00,1,6,12,0.0
evt_05592,fam_1,user_4,speed_dishwasher,dishwashing,speed,short,device,dishwasher,2025-11-13,43,4,10:15:00,10:45:00,1,6,12,0.0
evt_05593,fam_1,user_4,speed_dishwasher,dishwashing,speed,short,device,dishwasher,2025-11-13,43,4,10:30:00,11:00:00,1,4,4,0.0
evt_05594,fam_1,user_3,speed_dishwasher,dishwashing,speed,short,device,dishwasher,2025-11-13,193,4,10:30:00,11:00:00,1,8,16,0.0
evt_05595,fam_2,user_5,speed_laundry_in,laundry,speed,short,device,washer,2025-11-13,0,3,10:30:00,11:00:00,1,5,5,0.0
evt_05596,fam_1,user_3,speed_laundry_in,laundry,speed,short,device,washer,2025-11-13,103,5,10:45:00,11:15:00,1,6,12,0.0
evt_05597,fam_1,user_3,daily_robot_clean,cleaning,daily,short,device,robot_vacuum,2025-11-13,103,5,11:00:00,11:30:00,1,8,16,0.0
evt_05598,fam_1,user_3,daily_robot_clean,cleaning,daily,short,device,robot_vacuum,2025-11-13,73,3,11:00:00,11:30:00,1,6,12,0.0
evt_05599,fam_1,user_3,daily_water_2,health,daily,short,counter,none,2025-11-13,103,5,11:00:00,11:30:00,1,6,12,0.0
evt_05600,fam_1,user_3,daily_water_2,health,daily,short,counter,none,2025-11-13,103,5,11:15:00,11:45:00,1,6,12,0.0
evt_05601,fam_1,user_3,daily_water_2,health,daily,short,counter,none,2025-11-13,73,4,11:30:00,12:00:00,1,6,12,0.0
evt_05602,fam_1,user_3,speed_laundry_in,laundry,speed,short,device,washer,2025-11-13,5,2,11:30:00,12:00:00,1,4,4,0.0
evt_05603,fam_1,user_3,daily_water_2,health,daily,short,counter,none,2025-11-13,103,5,11:45:00,12:05:00,1,6,12,0.0
evt_05604,fam_1,user_4,speed_dishwasher,dishwashing,speed,short,device,dishwasher,2025-11-13,43,4,12:00:00,12:30:00,1,7,10,0.0
evt_05605,fam_1,user_3,daily_robot_clean,cleaning,daily,short,device,robot_vacuum,2025-11-13,5,2,12:00:00,12:30:00,1,5,10,0.0
evt_05606,fam_1,user_1,speed_dishwasher,dishwashing,speed,short,device,dishwasher,2025-11-13,12,4,12:30:00,12:45:00,1,7,14,0.0
evt_05607,fam_1,user_3,speed_dishwasher,dishwashing,speed,short,device,dishwasher,2025-11-13,103,5,12:30:00,13:00:00,1,7,14,0.0
evt_05608,fam_1,user_2,speed_laundry_in,laundry,speed,short,device,washer,2025-11-13,43,1,12:30:00,13:00:00,1,5,10,0.0
evt_05609,fam_1,user_3,daily_robot_clean,cleaning,daily,short,device,robot_vacuum,2025-11-13,103,2,12:30:00,13:00:00,1,2,6,0.0
evt_05610,fam_1,user_4,speed_laundry_in,laundry,speed,short,device,washer,2025-11-13,1,4,13:00:00,13:30:00,1,6,12,0.0
evt_05611,fam_1,user_3,daily_robot_clean,cleaning,daily,short,device,robot_vacuum,2025-11-13,193,5,13:00:00,13:30:00,1,4,8,0.0
evt_05612,fam_1,user_3,daily_water_2,health,daily,short,counter,none,2025-11-13,103,5,13:10:00,13:40:00,1,6,12,0.0
evt_05613,fam_1,user_3,daily_water_2,health,daily,short,counter,none,2025-11-13,103,5,13:30:00,14:00:00,1,4,8,0.0
evt_05614,fam_1,user_1,daily_robot_clean,cleaning,daily,short,device,robot_vacuum,2025-11-13,68,5,14:00:00,14:30:00,1,5,10,0.0
evt_05615,fam_1,user_3,daily_robot_clean,cleaning,daily,short,device,robot_vacuum,2025-11-13,1,5,14:00:00,14:30:00,1,4,4,0.0
evt_05616,fam_1,user_3,daily_robot_clean,cleaning,daily,short,device,robot_vacuum,2025-11-13,103,5,14:00:00,14:30:00,1,6,12,0.0
evt_05617,fam_1,user_3,daily_water_2,health,daily,short,counter,none,2025-11-13,103,3,14:00:00,14:30:00,1,4,8,0.0
evt_05618,fam_1,user_3,daily_robot_clean,cleaning,daily,short,device,robot_vacuum,2025-11-13,5,2,14:00:00,14:30:00,1,6,6,0.0
evt_05619,fam_1,user_2,speed_laundry_in,laundry,speed,short,device,washer,2025-11-13,43,3,14:00:00,14:30:00,1,5,10,0.0
evt_05620,fam_1,user_3,daily_robot_clean,cleaning,daily,short,device,robot_vacuum,2025-11-13,43,2,14:00:00,14:30:00,1,3,6,0.0
evt_05621,fam_1,user_2,daily_robot_clean,cleaning,daily,short,device,robot_vacuum,2025-11-13,193,4,14:00:00,14:30:00,1,5,10,0.0
evt_05622,fam_1,user_4,speed_dishwasher,dishwashing,speed,short,device,dishwasher,2025-11-13,133,4,14:00:00,14:30:00,1,4,8,0.0
evt_05623,fam_1,user_3,daily_water_2,health,daily,short,counter,none,2025-11-13,103,5,14:00:00,14:30:00,1,3,6,0.0
evt_05624,fam_1,user_3,speed_laundry_in,laundry,speed,short,device,washer,2025-11-13,103,2,14:00:00,14:30:00,1,6,6,0.0
evt_05625,fam_1,user_3,daily_robot_clean,cleaning,daily,short,device,robot_vacuum,2025-11-13,103,5,14:00:00,,0,3,3,0.0
evt_05626,fam_1,user_3,daily_water_2,health,daily,short,counter,none,2025-11-13,103,5,14:15:00,14:45:00,1,4,7,0.0
evt_05627,fam_1,user_3,speed_dishwasher,dishwashing,speed,short,device,dishwasher,2025-11-13,103,5,14:15:00,14:45:00,1,4,8,0.0
evt_05628,fam_1,user_2,daily_water_2,health,daily,short,counter,none,2025-11-13,41,4,14:15:00,14:45:00,1,4,8,0.0
evt_05629,fam_1,user_3,speed_laundry_in,laundry,speed,short,device,washer,2025-11-13,43,2,14:20:00,14:50:00,1,5,10,0.0
evt_05630,fam_1,user_3,daily_robot_clean,cleaning,daily,short,device,robot_vacuum,2025-11-13,103,5,14:30:00,15:00:00,1,8,8,0.0
evt_05631,fam_1,user_3,daily_robot_clean,cleaning,daily,short,device,robot_vacuum,2025-11-13,43,2,14:30:00,15:00:00,1,6,6,0.0
evt_05632,fam_1,user_3,speed_dishwasher,dishwashing,speed,short,device,dishwasher,2025-11-13,103,5,14:30:00,15:00:00,1,3,6,0.0
evt_05633,fam_1,user_3,daily_robot_clean,cleaning,daily,short,device,robot_vacuum,2025-11-13,103,5,15:00:00,15:30:00,1,5,5,0.0
evt_05634,fam_1,user_1,speed_dishwasher,dishwashing,speed,short,device,dishwasher,2025-11-13,73,3,15:15:00,15:45:00,1,4,8,0.0
evt_05635,fam_1,user_3,daily_water_2,health,daily,short,counter,none,2025-11-13,103,5,15:30:00,16:00:00,1,3,6,0.0
evt_05636,fam_1,user_3,daily_water_2,health,daily,short,counter,none,2025-11-13,103,5,15:45:00,16:15:00,1,7,14,0.0
evt_05637,fam_1,user_3,daily_water_2,health,daily,short,counter,none,2025-11-13,103,5,15:45:00,16:15:00,1,6,12,0.0
evt_05638,fam_1,user_4,speed_dishwasher,dishwashing,speed,short,device,dishwasher,2025-11-13,43,4,16:00:00,16:30:00,1,4,4,0.0
evt_05639,fam_1,user_3,daily_water_2,health,daily,short,counter,none,2025-11-13,193,4,16:00:00,16:30:00,1,8,16,0.0
evt_05640,fam_1,user_3,daily_water_2,health,daily,short,counter,none,2025-11-13,95,4,16:15:00,16:45:00,1,4,8,0.0
evt_05641,fam_1,user_2,daily_water_2,health,daily,short,counter,none,2025-11-13,102,5,16:15:00,16:45:00,1,4,8,0.0
evt_05642,fam_1,user_3,daily_water_2,health,daily,short,counter,none,2025-11-13,5,2,17:00:00,17:30:00,1,6,6,0.0
evt_05643,fam_1,user_3,daily_water_2,health,daily,short,counter,none,2025-11-13,103,5,17:00:00,17:30:00,1,4,4,0.0
evt_05644,fam_1,user_1,daily_robot_clean,cleaning,daily,short,device,robot_vacuum,2025-11-13,73,4,17:00:00,17:30:00,1,6,12,0.0
evt_05645,fam_1,user_4,speed_dishwasher,dishwashing,speed,short,device,dishwasher,2025-11-13,43,4,17:00:00,17:30:00,1,4,8,0.0
evt_05646,fam_1,user_1,speed_laundry_in,laundry,speed,short,device,washer,2025-11-13,5,5,17:15:00,17:45:00,1,6,12,0.0
evt_05647,fam_1,user_3,speed_laundry_in,laundry,speed,short,device,washer,2025-11-13,103,5,18:00:00,18:30:00,1,4,8,0.0
evt_05648,fam_1,user_4,speed_laundry_in,laundry,speed,short,device,washer,2025-11-13,133,5,18:15:00,18:45:00,1,5,5,0.0
evt_05649,fam_1,user_3,speed_dishwasher,dishwashing,speed,short,device,dishwasher,2025-11-13,193,4,19:00:00,19:30:00,1,4,4,0.0
evt_05650,fam_1,user_3,daily_water_2,health,daily,short,counter,none,2025-11-13,193,4,19:00:00,19:30:00,1,3,6,0.0
evt_05651,fam_1,user_4,speed_laundry_in,laundry,speed,short,device,washer,2025-11-13,43,4,19:00:00,19:30:00,1,6,6,0.0
evt_05652,fam_1,user_3,daily_water_2,health,daily,short,counter,none,2025-11-13,5,2,19:00:00,19:30:00,1,5,10,0.0
evt_05653,fam_1,user_3,speed_laundry_in,laundry,speed,short,device,washer,2025-11-13,5,2,19:00:00,19:30:00,1,7,14,0.0
evt_05654,fam_1,user_4,daily_water_2,health,daily,short,counter,none,2025-11-13,5,4,19:00:00,19:30:00,1,5,10,0.0
evt_05655,fam_1,user_3,speed_dishwasher,dishwashing,speed,short,device,dishwasher,2025-11-13,5,2,19:00:00,19:30:00,1,5,10,0.0
evt_05656,fam_1,user_3,speed_laundry_in,laundry,speed,short,device,washer,2025-11-13,103,5,19:00:00,19:30:00,1,6,10,0.0
evt_05657,fam_1,user_4,speed_laundry_in,laundry,speed,short,device,washer,2025-11-13,5,4,19:00:00,19:30:00,1,6,6,0.0
evt_05658,fam_1,user_3,speed_dishwasher,dishwashing,speed,short,device,dishwasher,2025-11-13,43,2,20:00:00,20:30:00,1,7,7,0.0
evt_05659,fam_1,user_3,speed_laundry_in,laundry,speed,short,device,washer,2025-11-13,103,5,20:00:00,20:30:00,1,3,6,0.0
evt_05660,fam_1,user_3,daily_water_2,health,daily,short,counter,none,2025-11-13,103,5,20:00:00,20:30:00,1,4,4,0.0
evt_05661,fam_1,user_4,daily_water_2,health,daily,short,counter,none,2025-11-13,43,4,20:00:00,20:30:00,1,5,10,0.0
evt_05662,fam_1,user_3,speed_dishwasher,dishwashing,speed,short,device,dishwasher,2025-11-13,43,2,21:00:00,21:30:00,1,5,10,0.0
evt_05663,fam_1,user_3,daily_robot_clean,cleaning,daily,short,device,robot_vacuum,2025-11-13,103,5,21:00:00,21:30:00,1,4,8,0.0
evt_05664,fam_1,user_3,speed_laundry_in,laundry,speed,short,device,washer,2025-11-13,193,4,21:00:00,21:30:00,1,5,10,0.0
evt_05665,fam_1,user_3,speed_dishwasher,dishwashing,speed,short,device,dishwasher,2025-11-13,116,4,21:00:00,21:30:00,1,8,8,0.0
evt_05666,fam_1,user_3,daily_robot_clean,cleaning,daily,short,device,robot_vacuum,2025-11-13,193,5,22:00:00,22:30:00,1,7,14,0.0
evt_05667,fam_1,user_3,speed_dishwasher,dishwashing,speed,short,device,dishwasher,2025-11-13,103,5,22:00:00,22:30:00,1,6,10,0.0
evt_05668,fam_1,user_3,speed_dishwasher,dishwashing,speed,short,device,dishwasher,2025-11-13,103,5,22:00:00,22:30:00,1,4,4,0.0
evt_05669,fam_1,user_3,daily_water_2,health,daily,short,counter,none,2025-11-13,103,5,22:30:00,23:00:00,1,4,8,0.0
evt_05670,fam_1,user_2,speed_dishwasher,dishwashing,speed,short,device,dishwasher,2025-11-13,193,4,22:45:00,23:15:00,1,3,6,0.0
evt_05671,fam_1,user_1,daily_water_2,health,daily,short,counter,none,2025-11-14,134,1,02:00:00,02:30:00,1,5,10,0.0
